,player_id,Player,pos,GP,TOI,TOI_pp,Goals,Assists,First_Assists,Total_Points,Total_Points_pp,Shots,ixG,iCF,iSCF,iHDCF,Hits,Shots_Blocked,SF,CF,GF,xGF,Def_Zone_Starts,Off_Zone_Starts,oiSH,SCF,GA,G-ixG,OZ Start%,GF%
64,8474189,Lars Eller,F,84,1242.5166666666712,13.500000000000083,10,13,8,23,0.0,140,12.700000000000001,268,136,53,93,42,582,1108,46,49.71999999999997,316,157,0.07903780068728522,515,53,-2.700000000000001,0.33192389006342493,0.46464646464646464
65,8474190,Wayne Simmonds,F,18,134.08333333333383,0.5,0,2,1,2,0.0,9,0.87,20,8,4,44,7,48,111,4,4.67,7,18,0.08333333333333333,49,3,-0.87,0.72,0.5714285714285714
66,8474207,Nick Holden,D,65,1085.9666666666649,3.4166666666666963,2,14,8,16,0.0,73,3.2100000000000013,149,38,7,79,69,492,934,39,49.21000000000001,176,100,0.07926829268292683,463,63,-1.2100000000000013,0.36231884057971014,0.38235294117647056
67,8474218,Jason Demers,D,1,10.733333333333,0.0,0,0,0,0,0.0,1,0.02,1,0,0,3,3,4,7,0,0.25,3,0,0.0,2,1,-0.02,0.0,0.0
68,8474563,Drew Doughty,D,81,2124.549999999998,253.10000000000042,9,43,14,52,27.0,145,9.839999999999995,290,100,21,115,104,1097,1993,118,111.42000000000002,346,310,0.10756608933454877,1081,95,-0.8399999999999945,0.4725609756097561,0.5539906103286385
69,8474564,Steven Stamkos,F,81,1540.6833333333393,321.95000000000044,34,50,29,84,35.0,240,30.47,449,287,105,92,51,967,1798,137,113.02999999999996,273,408,0.14167528438469493,1051,88,3.530000000000001,0.5991189427312775,0.6088888888888889
70,8474565,Alex Pietrangelo,D,73,1750.633333333331,177.63333333333324,11,43,19,54,14.0,170,10.289999999999997,335,83,16,65,177,961,1759,104,103.62999999999997,346,317,0.10822060353798127,915,94,0.7100000000000026,0.4781297134238311,0.5252525252525253
71,8474567,Zach Bogosian,D,46,688.85,0.516666666666667,1,4,3,5,0.0,54,1.9200000000000004,117,39,5,114,50,335,675,25,32.1,77,62,0.07462686567164178,362,33,-0.9200000000000004,0.4460431654676259,0.43103448275862066
72,8474568,Luke Schenn,D,70,1144.833333333333,4.016666666666654,4,18,11,22,0.0,81,2.6499999999999995,177,32,5,318,98,500,908,55,45.84,215,126,0.11,459,73,1.3500000000000005,0.36950146627565983,0.4296875
73,8474573,Josh Bailey,F,64,968.5000000000013,88.41666666666673,8,17,12,25,3.0,72,8.569999999999999,115,83,32,11,31,468,898,42,44.169999999999995,132,182,0.08974358974358974,476,40,-0.5699999999999985,0.5796178343949044,0.5121951219512195
74,8474574,Tyler Myers,D,78,1630.7000000000007,16.766666666666588,1,16,7,17,0.0,100,5.779999999999997,218,68,10,93,144,677,1205,70,62.80000000000002,277,128,0.103397341211226,621,118,-4.779999999999997,0.3160493827160494,0.3723404255319149
75,8474578,Erik Karlsson,D,82,2100.4333333333316,277.41666666666674,25,76,42,101,27.0,209,12.849999999999998,505,202,34,33,90,1278,2439,150,145.03,171,395,0.11737089201877934,1421,139,12.150000000000002,0.6978798586572438,0.5190311418685121
76,8474586,Jordan Eberle,F,82,1368.1166666666704,206.0999999999999,20,43,32,63,15.0,177,18.790000000000003,321,202,76,44,25,748,1475,97,80.13000000000002,136,322,0.12967914438502673,732,67,1.2099999999999973,0.7030567685589519,0.5914634146341463
77,8474590,John Carlson,D,40,935.5833333333379,158.34999999999988,9,20,9,29,12.0,124,8.650000000000002,261,91,10,42,87,603,1097,62,66.25,118,195,0.10281923714759536,566,58,0.34999999999999787,0.6230031948881789,0.5166666666666667
78,8474600,Roman Josi,D,67,1686.2000000000012,226.53333333333336,18,41,21,59,24.0,269,16.849999999999998,542,197,41,51,146,1005,1996,102,108.65000000000005,156,331,0.10149253731343283,1059,75,1.1500000000000021,0.6796714579055442,0.576271186440678
79,8474602,Justin Schultz,D,73,1298.633333333332,165.5333333333334,7,27,12,34,13.0,98,5.339999999999998,215,61,15,30,72,689,1313,80,66.02,131,265,0.11611030478955008,612,52,1.660000000000002,0.6691919191919192,0.6060606060606061
80,8474610,Zac Dalpe,F,14,117.6166666666664,1.1333333333333,2,2,1,4,0.0,17,0.99,25,12,5,15,6,60,104,6,3.35,15,17,0.1,44,10,1.01,0.53125,0.375
81,8474612,Travis Hamonic,D,75,1392.0166666666682,6.0833333333333375,6,15,8,21,1.0,136,4.759999999999999,277,62,11,109,143,708,1288,59,62.460000000000015,341,124,0.08333333333333333,624,84,1.240000000000001,0.26666666666666666,0.4125874125874126
82,8474613,Derek Stepan,F,73,662.8833333333353,4.08333333333334,5,6,5,11,0.0,98,9.089999999999995,178,92,47,29,21,399,791,23,36.21,127,159,0.05764411027568922,376,21,-4.0899999999999945,0.5559440559440559,0.5227272727272727
83,8474618,Marco Scandella,D,20,356.699999999999,1.2499999999999971,1,1,1,2,0.0,17,0.49,41,8,1,27,26,153,246,19,12.950000000000003,120,16,0.12418300653594772,120,28,0.51,0.11764705882352941,0.40425531914893614
84,8474628,Michael Stone,D,48,639.0333333333309,20.6000000000001,6,5,3,11,2.0,92,2.7999999999999994,208,37,2,54,59,377,747,31,30.020000000000007,64,103,0.08222811671087533,320,28,3.2000000000000006,0.6167664670658682,0.5254237288135594
85,8474641,Adam Henrique,F,62,1127.166666666664,158.53333333333367,22,16,9,38,10.0,132,18.999999999999993,224,160,87,28,46,593,1080,63,66.28999999999998,273,273,0.10623946037099494,589,75,3.000000000000007,0.5,0.45652173913043476
86,8474673,TJ Brodie,D,58,1230.6166666666652,4.916666666666657,2,12,3,14,0.0,58,2.5299999999999994,101,30,7,47,111,543,976,50,54.05,249,117,0.09208103130755065,555,59,-0.5299999999999994,0.319672131147541,0.45871559633027525
87,8474679,Gustav Nyquist,F,51,898.5999999999998,85.34999999999985,11,16,10,27,1.0,102,12.170000000000002,164,100,48,41,30,458,872,41,49.149999999999984,186,212,0.08951965065502183,429,63,-1.1700000000000017,0.5326633165829145,0.3942307692307692
88,8474683,Derek Grant,F,46,682.900000000003,49.11666666666663,5,13,8,18,2.0,72,8.61,123,59,35,36,26,291,511,29,28.4,292,80,0.09965635738831616,219,48,-3.6099999999999994,0.21505376344086022,0.37662337662337664
89,8474697,Mark Borowiecki,D,4,39.6999999999997,0.0,0,0,0,0,0.0,1,0.09000000000000001,7,2,0,5,1,21,36,2,2.15,8,3,0.09523809523809523,20,3,-0.09000000000000001,0.2727272727272727,0.4
90,8474709,Matt Martin,F,81,903.0333333333356,4.600000000000005,7,12,8,19,0.0,82,9.059999999999999,163,91,41,295,43,405,777,32,32.620000000000026,168,81,0.07901234567901234,319,28,-2.0599999999999987,0.3253012048192771,0.5333333333333333
91,8474716,Jared Spurgeon,D,79,1723.1500000000017,98.39999999999993,11,23,11,34,4.0,149,10.21,290,100,30,66,179,840,1610,88,88.54999999999997,383,205,0.10476190476190476,800,73,0.7899999999999991,0.3486394557823129,0.546583850931677
92,8474818,Jordie Benn,D,12,189.61666666666798,1.06666666666667,1,1,1,2,0.0,13,1.1300000000000001,30,7,4,31,29,86,166,8,7.780000000000001,35,19,0.09302325581395349,87,14,-0.13000000000000012,0.35185185185185186,0.36363636363636365
93,8474870,Tyler Johnson,F,56,927.7166666666662,140.9166666666668,12,20,13,32,9.0,125,17.279999999999998,216,137,55,49,25,473,860,45,47.23000000000002,112,217,0.09513742071881606,412,55,-5.279999999999998,0.6595744680851063,0.45
94,8474884,Mike Hoffman,F,67,1050.1333333333337,173.13333333333324,14,20,12,34,10.0,148,13.559999999999997,261,125,46,24,24,528,1000,54,52.98,116,225,0.10227272727272728,493,47,0.44000000000000306,0.6598240469208211,0.5346534653465347
95,8475149,Marcus Johansson,F,80,1319.1999999999985,222.70000000000007,19,27,17,46,18.0,137,14.509999999999994,233,152,70,26,23,787,1473,80,81.06999999999998,185,293,0.10165184243964422,724,54,4.4900000000000055,0.6129707112970711,0.5970149253731343
96,8475151,Kyle Palmieri,F,55,940.416666666667,126.74999999999991,16,17,12,33,5.0,122,15.629999999999999,240,168,76,76,17,534,1073,62,58.20000000000002,99,240,0.11610486891385768,592,40,0.370000000000001,0.7079646017699115,0.6078431372549019
97,8475158,Ryan O'Reilly,F,53,950.7666666666672,97.74999999999996,16,14,8,30,5.0,102,12.270000000000005,163,119,59,18,23,499,880,52,51.11,240,142,0.10420841683366733,505,75,3.729999999999995,0.3717277486910995,0.4094488188976378
98,8475160,Kyle Clifford,F,2,15.816666666666698,0.0,0,1,0,1,0.0,2,0.25,5,4,2,6,0,8,18,1,0.7000000000000001,0,3,0.125,8,0,-0.25,1.0,1.0
99,8475163,Alex Chiasson,F,20,241.449999999999,52.83333333333354,6,3,2,9,7.0,25,4.15,39,31,22,14,7,110,224,14,11.93,22,73,0.12727272727272726,111,12,1.8499999999999996,0.7684210526315789,0.5384615384615384
100,8475164,Jakob Silfverberg,F,81,1229.516666666664,136.91666666666657,10,16,10,26,7.0,141,12.749999999999996,230,105,48,10,51,544,944,43,50.869999999999976,484,169,0.07904411764705882,396,87,-2.7499999999999964,0.25880551301684535,0.33076923076923076
101,8475166,John Tavares,F,80,1412.516666666668,276.20000000000033,36,44,27,80,39.0,277,43.82,464,370,224,112,36,932,1675,114,110.46,154,394,0.1223175965665236,1047,67,-7.82,0.718978102189781,0.6298342541436464
102,8475167,Victor Hedman,D,76,1802.6499999999994,197.18333333333294,9,40,23,49,14.0,185,10.469999999999997,397,133,17,95,136,1048,1913,110,105.91,189,295,0.1049618320610687,1089,88,-1.469999999999997,0.609504132231405,0.5555555555555556
103,8475168,Matt Duchene,F,71,1299.23333333333,210.4166666666667,22,34,18,56,13.0,168,19.149999999999995,319,194,70,27,32,803,1559,89,83.33999999999996,122,322,0.11083437110834371,834,61,2.850000000000005,0.7252252252252253,0.5933333333333334
104,8475169,Evander Kane,F,41,766.8333333333335,61.63333333333339,16,12,6,28,2.0,146,15.089999999999998,258,164,70,124,15,426,783,45,43.64000000000001,88,129,0.1056338028169014,432,41,0.9100000000000019,0.5944700460829493,0.5232558139534884
105,8475170,Brayden Schenn,F,82,1511.1999999999991,214.03333333333325,21,44,22,65,15.0,144,19.139999999999997,284,184,75,140,41,762,1412,87,74.14999999999999,260,305,0.1141732283464567,740,100,1.860000000000003,0.5398230088495575,0.46524064171123
106,8475171,Oliver Ekman-Larsson,D,54,1089.5000000000039,84.40000000000013,2,20,12,22,4.0,90,3.3699999999999988,197,51,5,58,43,504,926,50,47.019999999999996,181,145,0.0992063492063492,468,82,-1.3699999999999988,0.4447852760736196,0.3787878787878788
107,8475172,Nazem Kadri,F,82,1411.1166666666647,239.49999999999994,24,32,17,56,19.0,267,28.149999999999995,490,281,102,99,31,940,1822,85,99.28000000000002,101,331,0.09042553191489362,942,74,-4.149999999999995,0.7662037037037037,0.5345911949685535
108,8475177,Calvin de Haan,D,53,717.2500000000003,0.816666666666666,2,10,4,12,0.0,51,3.15,153,48,10,84,49,367,739,32,35.14999999999999,83,101,0.08719346049046321,364,26,-1.15,0.5489130434782609,0.5517241379310345
109,8475178,Zack Kassian,F,51,466.9999999999993,0.083333333333334,2,0,0,2,0.0,25,2.8999999999999995,45,25,16,32,8,163,316,6,13.370000000000005,92,56,0.03680981595092025,143,25,-0.8999999999999995,0.3783783783783784,0.1935483870967742
110,8475179,Dmitry Kulikov,D,67,1304.7666666666628,3.633333333333338,3,13,8,16,0.0,84,4.22,148,46,12,96,108,525,952,48,45.43999999999999,341,111,0.09142857142857143,462,97,-1.2199999999999998,0.24557522123893805,0.3310344827586207
111,8475181,Nick Leddy,D,78,1647.7333333333333,33.94999999999996,2,21,13,23,0.0,79,4.289999999999998,164,55,8,43,96,688,1270,78,64.92000000000003,336,146,0.11337209302325581,674,97,-2.2899999999999983,0.3029045643153527,0.44571428571428573
112,8475184,Chris Kreider,F,79,1454.63333333334,272.9666666666666,36,18,13,54,17.0,229,36.20000000000001,382,283,196,128,24,921,1683,106,107.89000000000004,270,306,0.11509229098805646,955,50,-0.20000000000000995,0.53125,0.6794871794871795
113,8475188,Brayden McNabb,D,82,1627.1833333333295,3.416666666666667,1,16,7,17,0.0,89,4.2399999999999975,219,56,7,201,197,743,1408,74,72.6,401,181,0.09959623149394348,692,84,-3.2399999999999975,0.31099656357388317,0.46835443037974683
114,8475191,Reilly Smith,F,78,1323.633333333333,157.51666666666665,26,30,17,56,10.0,180,19.89000000000001,311,197,80,69,32,770,1400,85,80.50999999999999,255,267,0.11038961038961038,720,69,6.109999999999989,0.5114942528735632,0.551948051948052
115,8475193,Tomas Tatar,F,82,1239.599999999994,132.5333333333336,20,28,12,48,4.0,153,24.860000000000003,276,196,104,65,30,809,1467,90,95.07000000000001,193,253,0.11124845488257108,819,31,-4.860000000000003,0.5672645739910314,0.743801652892562
116,8475197,Tyson Barrie,D,85,1681.166666666664,262.26666666666614,13,42,22,55,31.0,163,9.459999999999997,329,75,17,55,90,981,1741,115,106.05000000000001,169,327,0.11722731906218145,959,76,3.5400000000000027,0.6592741935483871,0.6020942408376964
117,8475200,Dmitry Orlov,D,66,1487.9999999999973,98.56666666666685,7,29,13,36,8.0,124,6.879999999999999,238,87,19,137,85,802,1478,70,80.33999999999997,282,166,0.08728179551122195,768,56,0.120000000000001,0.3705357142857143,0.5555555555555556
118,8475208,Brian Dumoulin,D,82,1692.5500000000004,4.633333333333335,1,24,13,25,0.0,82,3.9899999999999993,189,61,11,123,142,816,1539,70,76.32000000000001,418,198,0.0857843137254902,751,115,-2.9899999999999993,0.32142857142857145,0.3783783783783784
119,8475218,Mattias Ekholm,D,78,1672.933333333331,98.85000000000022,9,23,16,32,4.0,135,7.679999999999995,286,90,26,91,104,839,1586,87,90.00999999999999,321,167,0.10369487485101311,855,74,1.3200000000000047,0.3422131147540984,0.5403726708074534
120,8475220,Marcus Foligno,F,65,974.3999999999996,76.56666666666653,7,14,7,21,3.0,83,10.110000000000001,153,100,55,237,40,437,884,34,42.410000000000004,199,134,0.07780320366132723,408,43,-3.110000000000001,0.4024024024024024,0.44155844155844154
121,8475225,Craig Smith,F,64,703.983333333331,19.850000000000033,9,7,1,16,1.0,104,10.530000000000001,178,103,47,48,21,379,694,30,34.410000000000004,105,117,0.079155672823219,349,24,-1.5300000000000011,0.527027027027027,0.5555555555555556
122,8475227,Chris Wideman,D,46,621.5499999999973,57.233333333333356,0,6,3,6,2.0,31,0.9700000000000003,67,14,2,25,51,308,580,27,27.28000000000001,48,124,0.08766233766233766,266,31,-0.9700000000000003,0.7209302325581395,0.46551724137931033
123,8475231,Casey Cizikas,F,81,1177.449999999998,8.549999999999994,6,15,10,21,0.0,111,12.239999999999998,189,119,66,188,58,486,933,35,42.449999999999996,397,121,0.0720164609053498,419,51,-6.239999999999998,0.2335907335907336,0.4069767441860465
124,8475233,David Savard,D,62,1388.0,9.200000000000014,3,17,6,20,0.0,63,2.6599999999999997,123,40,10,61,176,545,990,48,50.350000000000016,284,104,0.08807339449541285,505,94,0.3400000000000003,0.26804123711340205,0.3380281690140845
125,8475235,Nicolas Deslauriers,F,80,807.5333333333358,3.48333333333334,6,6,1,12,0.0,70,7.02,131,68,31,306,26,309,603,19,24.929999999999996,85,97,0.061488673139158574,265,35,-1.0199999999999996,0.532967032967033,0.35185185185185186
126,8475278,Byron Froese,F,9,89.6499999999997,0.0,1,1,1,2,0.0,15,1.39,23,15,8,11,5,38,75,2,3.3899999999999997,14,6,0.05263157894736842,39,2,-0.3899999999999999,0.3,0.5
127,8475279,Ben Chiarot,D,76,1566.1833333333334,32.6833333333333,5,14,7,19,0.0,110,5.7299999999999995,231,56,7,147,163,641,1163,56,55.52000000000001,330,177,0.0873634945397816,535,105,-0.7299999999999995,0.34911242603550297,0.34782608695652173
128,8475287,Erik Haula,F,80,1330.4833333333306,92.38333333333351,14,27,15,41,7.0,164,21.83,295,182,99,92,54,721,1348,70,76.22000000000003,299,250,0.0970873786407767,718,69,-7.829999999999998,0.4553734061930783,0.5035971223021583
129,8475314,Anders Lee,F,82,1412.2833333333322,251.8500000000003,28,22,12,50,14.0,214,34.72000000000001,336,267,184,125,57,917,1787,91,102.01000000000002,130,389,0.09923664122137404,962,66,-6.720000000000013,0.7495183044315993,0.5796178343949044
130,8475324,Nick Jensen,D,77,1587.483333333334,2.2833333333333314,5,24,14,29,0.0,109,5.599999999999997,257,70,12,107,128,700,1342,59,67.79999999999998,396,126,0.08428571428571428,643,82,-0.599999999999997,0.2413793103448276,0.41843971631205673
131,8475343,Nic Dowd,F,65,867.8333333333368,1.5333333333333241,13,12,8,25,0.0,62,7.699999999999999,108,74,37,136,61,377,700,34,33.6,429,52,0.09018567639257294,329,46,5.300000000000001,0.10810810810810811,0.425
132,8475455,Brenden Dillon,D,82,1606.2499999999998,9.950000000000037,2,21,10,23,0.0,83,3.469999999999998,204,48,6,198,108,719,1379,60,72.47,351,168,0.08344923504867872,662,81,-1.469999999999998,0.3236994219653179,0.425531914893617
133,8475461,Andrew Agozzino,F,4,65.483333333334,7.2666666666667,1,2,1,3,0.0,9,1.22,12,10,7,12,4,27,45,3,2.86,10,7,0.1111111111111111,25,4,-0.21999999999999997,0.4117647058823529,0.42857142857142855
134,8475462,Radko Gudas,D,72,1249.9833333333327,10.433333333333355,2,15,7,17,0.0,110,3.7799999999999963,246,47,9,312,124,656,1233,52,61.379999999999995,231,155,0.07926829268292683,603,65,-1.7799999999999963,0.4015544041450777,0.4444444444444444
135,8475625,Matt Irwin,D,61,795.3333333333322,0.250000000000004,2,3,1,5,0.0,79,2.7299999999999995,140,30,9,117,75,349,654,23,27.110000000000007,128,54,0.0659025787965616,307,33,-0.7299999999999995,0.2967032967032967,0.4107142857142857
136,8475690,Chris Tanev,D,65,1307.8166666666655,16.633333333333336,1,12,5,13,1.0,75,1.7700000000000011,163,23,2,51,130,704,1342,57,68.82000000000002,333,153,0.08096590909090909,678,72,-0.7700000000000011,0.3148148148148148,0.4418604651162791
137,8475692,Mats Zuccarello,F,78,1575.0999999999995,296.05000000000007,22,45,30,67,29.0,198,19.360000000000003,381,197,72,51,51,1012,1931,104,113.19999999999997,85,376,0.10276679841897234,1015,61,2.639999999999997,0.8156182212581344,0.6303030303030303
138,8475714,Calle Jarnkrok,F,73,1049.9166666666658,84.8500000000001,20,19,11,39,5.0,106,13.4,197,134,61,50,19,488,889,55,49.910000000000004,181,177,0.11270491803278689,484,49,6.6,0.49441340782122906,0.5288461538461539
139,8475718,Justin Holl,D,80,1619.316666666672,4.516666666666651,2,16,2,18,0.0,60,3.599999999999999,109,35,13,151,139,730,1323,73,74.94,362,121,0.1,734,83,-1.5999999999999992,0.2505175983436853,0.46794871794871795
140,8475722,Jason Zucker,F,78,1221.1666666666672,124.70000000000013,27,21,9,48,9.0,197,26.03,338,220,131,197,29,792,1402,69,79.62999999999998,55,222,0.08712121212121213,721,60,0.9699999999999989,0.8014440433212996,0.5348837209302325
141,8475726,Tyler Toffoli,F,82,1362.0999999999997,237.76666666666688,34,39,19,73,25.0,268,28.089999999999993,477,254,91,59,14,915,1728,104,99.27999999999999,196,389,0.11366120218579236,888,56,5.910000000000007,0.6649572649572649,0.65
142,8475744,Evgeny Kuznetsov,F,81,1462.8166666666687,227.56666666666686,12,43,25,55,18.0,172,17.060000000000002,320,169,57,43,29,749,1485,81,79.68000000000004,164,366,0.1081441922563418,768,91,-5.060000000000002,0.690566037735849,0.47093023255813954
143,8475745,Charlie Coyle,F,82,1392.8833333333341,56.14999999999991,16,29,16,45,0.0,140,14.879999999999999,241,164,83,68,63,655,1166,63,59.42999999999999,402,138,0.09618320610687023,629,53,1.120000000000001,0.25555555555555554,0.5431034482758621
144,8475747,Patrik Nemeth,D,75,1332.8166666666689,1.033333333333332,0,5,2,5,0.0,62,2.2400000000000007,139,37,7,116,118,452,849,34,38.93,367,109,0.0752212389380531,410,73,-2.2400000000000007,0.22899159663865545,0.3177570093457944
145,8475750,Jon Merrill,D,73,1105.6166666666677,6.0999999999999295,2,10,5,12,0.0,43,2.040000000000001,99,22,4,47,107,479,893,40,41.50000000000001,96,109,0.08350730688935282,389,51,-0.040000000000000924,0.5317073170731708,0.43956043956043955
146,8475752,Tyler Pitlick,F,61,614.6166666666662,5.533333333333373,7,9,7,16,0.0,54,5.92,96,60,27,103,29,257,464,23,20.689999999999998,61,42,0.08949416342412451,232,27,1.08,0.4077669902912621,0.46
147,8475753,Justin Faulk,D,82,1916.9333333333332,194.3333333333334,11,39,20,50,10.0,196,12.550000000000002,352,116,27,112,140,976,1687,113,92.00999999999999,325,332,0.11577868852459017,917,119,-1.5500000000000025,0.5053272450532724,0.4870689655172414
148,8475754,Brock Nelson,F,82,1511.7000000000003,242.99999999999957,36,39,24,75,17.0,222,25.799999999999997,418,271,112,50,43,925,1774,108,98.23999999999997,156,370,0.11675675675675676,981,75,10.200000000000003,0.7034220532319392,0.5901639344262295
149,8475760,Nick Bjugstad,F,78,1263.6333333333314,46.28333333333329,17,12,7,29,1.0,145,19.39,247,164,82,168,44,548,1011,55,53.73999999999999,364,168,0.10036496350364964,525,60,-2.3900000000000006,0.3157894736842105,0.4782608695652174
150,8475762,Derek Forbort,D,54,957.5333333333359,2.316666666666677,5,7,5,12,0.0,38,1.6800000000000004,103,25,2,106,88,393,700,42,37.66000000000001,257,84,0.10687022900763359,355,42,3.3199999999999994,0.24633431085043989,0.5
151,8475763,Kevin Hayes,F,81,1422.8166666666693,213.9333333333335,18,36,26,54,16.0,209,18.609999999999996,387,158,64,52,22,816,1565,75,79.56999999999998,163,333,0.09191176470588236,727,78,-0.6099999999999959,0.6713709677419355,0.49019607843137253
152,8475764,Cam Fowler,D,82,1982.2166666666656,207.4666666666669,10,38,21,48,14.0,130,7.590000000000001,294,99,19,18,104,970,1779,94,98.66,314,360,0.09690721649484536,927,122,2.4099999999999993,0.5341246290801187,0.4351851851851852
153,8475765,Vladimir Tarasenko,F,69,1159.2166666666658,167.8666666666668,18,32,16,50,14.0,169,17.529999999999998,303,199,60,75,36,617,1140,73,62.92000000000004,122,254,0.11831442463533225,658,66,0.4700000000000024,0.675531914893617,0.5251798561151079
154,8475766,Austin Watson,F,75,767.46666666667,4.11666666666663,9,2,1,11,0.0,79,7.639999999999998,139,75,39,165,61,312,564,17,24.229999999999997,287,59,0.05448717948717949,254,41,1.360000000000002,0.17052023121387283,0.29310344827586204
155,8475768,Jaden Schwartz,F,71,1237.0500000000047,167.28333333333325,21,19,12,40,8.0,167,22.700000000000003,291,189,97,55,25,649,1264,65,69.27999999999999,139,280,0.10015408320493066,607,67,-1.7000000000000028,0.6682577565632458,0.49242424242424243
156,8475772,Riley Sheahan,F,2,16.6166666666667,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,1,5,12,0,0.45999999999999996,3,3,0.0,8,2,0.0,0.5,0.0
157,8475780,Chris Wagner,F,1,12.6,0.0,0,0,0,0,0.0,0,0.05,1,1,0,6,1,5,9,0,0.25,1,0,0.0,4,0,-0.05,0.0,
158,8475784,Jeff Skinner,F,79,1374.3833333333348,257.133333333333,35,47,30,82,21.0,242,33.23000000000001,433,289,145,21,14,953,1697,129,100.26000000000002,114,450,0.1353620146904512,939,73,1.769999999999989,0.7978723404255319,0.6386138613861386
159,8475786,Zach Hyman,F,79,1591.900000000001,276.06666666666683,36,47,27,83,26.0,277,44.20000000000002,431,363,226,77,19,1112,1943,165,135.72,194,383,0.14838129496402877,1171,88,-8.200000000000017,0.6637781629116117,0.6521739130434783
160,8475790,Erik Gudbranson,D,70,1490.9333333333336,4.3500000000000005,1,12,5,13,0.0,102,3.179999999999999,215,46,6,119,137,623,1176,50,57.0,318,181,0.08025682182985554,558,95,-2.179999999999999,0.3627254509018036,0.3448275862068966
161,8475791,Taylor Hall,F,61,971.6833333333352,137.1166666666662,16,20,10,36,8.0,150,16.700000000000003,256,170,81,35,33,594,1089,59,55.33000000000002,107,205,0.09932659932659933,580,32,-0.7000000000000028,0.657051282051282,0.6483516483516484
162,8475793,Ryan Johansen,F,55,865.783333333333,173.71666666666667,12,16,10,28,10.0,86,14.569999999999999,154,118,64,49,19,540,1081,49,60.01,119,211,0.09074074074074075,568,40,-2.5699999999999985,0.6393939393939394,0.550561797752809
163,8475794,Tyler Seguin,F,76,1262.9333333333327,165.8333333333333,21,29,15,50,11.0,189,23.020000000000003,303,206,91,84,23,733,1367,70,80.02,213,219,0.09549795361527967,720,64,-2.020000000000003,0.5069444444444444,0.5223880597014925
164,8475795,Dylan McIlrath,D,6,70.05000000000061,0.0,0,1,0,1,0.0,1,0.21000000000000002,17,6,0,14,7,35,84,2,3.3499999999999996,13,7,0.05714285714285714,48,8,-0.21000000000000002,0.35,0.2
165,8475797,Jarred Tinordi,D,44,724.1333333333331,2.6833333333333287,2,6,2,8,0.0,32,1.2200000000000004,78,18,3,139,68,232,448,20,20.85,173,35,0.08620689655172414,206,49,0.7799999999999996,0.16826923076923078,0.2898550724637681
166,8475798,Mikael Granlund,F,79,1406.9500000000007,210.09999999999997,10,31,20,41,12.0,121,18.129999999999992,222,141,70,78,60,762,1494,72,90.14000000000007,208,267,0.09448818897637795,791,74,-8.129999999999992,0.5621052631578948,0.4931506849315068
167,8475799,Nino Niederreiter,F,78,1270.366666666668,195.5000000000005,24,17,8,41,7.0,181,21.510000000000005,302,208,119,165,33,747,1464,65,76.45000000000002,123,247,0.08701472556894244,731,63,2.489999999999995,0.6675675675675675,0.5078125
168,8475810,Bryan Rust,F,81,1449.8666666666657,175.3000000000003,20,26,15,46,11.0,211,28.099999999999998,364,248,139,98,50,871,1600,78,94.07999999999998,201,349,0.08955223880597014,856,83,-8.099999999999998,0.6345454545454545,0.484472049689441
169,8475825,Jani Hakanpaa,D,30,567.2666666666639,1.2166666666666672,3,4,3,7,0.0,29,1.9800000000000004,80,23,2,86,51,218,433,25,23.390000000000004,135,30,0.11467889908256881,227,28,1.0199999999999996,0.18181818181818182,0.4716981132075472
170,8475825,Jani Hakanpää,D,52,1017.8666666666649,4.866666666666637,3,6,2,9,0.0,57,2.3499999999999996,131,29,9,138,77,459,813,47,47.41000000000001,239,31,0.10239651416122005,405,49,0.6500000000000004,0.11481481481481481,0.4895833333333333
171,8475842,Sam Carrick,F,52,549.4000000000003,9.200000000000026,3,4,2,7,0.0,50,3.9899999999999993,85,39,24,98,24,234,425,14,16.38,190,59,0.05982905982905983,171,34,-0.9899999999999993,0.23694779116465864,0.2916666666666667
172,8475848,Brendan Gallagher,F,37,528.416666666667,68.8000000000001,8,6,5,14,2.0,93,9.990000000000002,177,103,44,18,13,260,515,25,23.48999999999999,60,93,0.09615384615384616,241,27,-1.990000000000002,0.6078431372549019,0.4807692307692308
173,8475855,Jesper Fast,F,80,1178.516666666671,21.23333333333342,10,19,6,29,0.0,76,13.389999999999999,152,116,74,104,40,571,1169,50,57.330000000000005,195,238,0.08756567425569177,571,50,-3.389999999999999,0.5496535796766744,0.5
174,8475857,Kevin Gravel,D,23,328.18333333333356,0.0,0,1,1,1,0.0,20,0.7300000000000002,51,16,3,23,36,120,248,5,9.26,36,24,0.041666666666666664,126,18,-0.7300000000000002,0.4,0.21739130434782608
175,8475906,John Klingberg,D,67,1381.6166666666663,168.2999999999999,10,23,15,33,10.0,112,6.549999999999998,272,88,12,55,84,748,1385,69,73.50000000000001,155,225,0.09224598930481283,744,77,3.450000000000002,0.5921052631578947,0.4726027397260274
176,8475913,Mark Stone,F,43,833.1999999999991,116.56666666666668,17,21,13,38,9.0,113,17.22,190,154,93,31,23,536,960,62,54.2,141,206,0.11567164179104478,511,36,-0.21999999999999886,0.5936599423631124,0.6326530612244898
